DOM,CDOM,SettledMonth,SettledYear,SettledMonthYear,MortgageRate,SettledDay,OriginalPrice,List Price,SoldPrice,Financing,SaleType,TaxAnnualTotal,AcresTotal,HOA,HOAFeeNormalized,YearBuilt,Age,SqFt,Bedrooms,BathsFull,BathsHalf,BathsHalfConverted,Baths,Basement,GarageSpaces,Fireplace,central air,Waterfront,New Construction,AboveGradeSqFt,BelowGradeSqFt
3,3,10,2021,102021,3.14,29,299000,299000,300000,2,1,2593,0.07,1,876,2011,14,1690,3,3,1,0.5,3.5,1,0,1,1,0,0,1360,330
0,0,9,2021,92021,2.86,17,263250,263250,263250,2,1,2574,5.11,0,0,1951,74,1475,4,2,0,0,2,1,0,0,1,0,0,1475,0
14,14,10,2021,102021,3.14,7,97000,97000,91100,1,1,1662,0.23,0,0,1935,90,942,3,1,0,0,1,0,0,0,0,0,0,942,0
40,40,11,2021,112021,3.09,30,319000,319000,319000,3,1,1990,0.62,0,0,1880,145,1700,3,2,0,0,2,0,2,0,0,0,0,1700,0
5,5,10,2021,102021,3.14,12,375000,410000,410000,2,1,4245,0.37,0,0,1978,47,3182,5,3,0,0,3,1,2,1,1,0,0,1982,1200
38,38,1,2022,12022,3.55,28,399999,379999,380000,2,1,2244,0.73,0,0,1960,65,1652,4,2,1,0.5,2.5,1,0,0,1,0,0,1652,0
11,11,11,2021,112021,3.09,24,335000,335000,329500,2,1,2859,0.05,1,876,2020,5,2220,3,2,2,1,3,0,1,0,1,0,0,2220,0
34,34,11,2021,112021,3.09,22,450000,429900,429900,4,1,3114,0.46,0,0,1988,37,2784,4,4,0,0,4,1,1,1,1,0,0,1920,864
8,8,11,2021,112021,3.09,22,329900,329900,336500,2,1,2886,0.05,1,900,2020,5,1996,3,2,2,1,3,1,1,0,1,0,0,1996,0
9,9,10,2021,102021,3.14,27,419900,419900,419900,4,1,4703,0.37,0,0,1991,34,2568,4,2,1,0.5,2.5,1,2,0,1,0,0,1896,672
4,4,11,2021,112021,3.09,9,359000,359000,359000,2,1,2999,0.46,0,0,1978,47,2255,4,3,0,0,3,1,1,0,1,0,0,1255,1000
18,18,11,2021,112021,3.09,30,405000,405000,400000,2,1,3196,0.15,1,204,2003,22,2302,4,2,1,0.5,2.5,1,2,1,1,0,0,2302,0
11,11,10,2021,102021,3.14,22,250000,250000,240000,1,1,3158,0.93,0,0,1972,53,1732,3,2,1,0.5,2.5,1,1,0,0,0,0,1332,400
4,4,10,2021,102021,3.14,18,230000,230000,230000,3,1,2259,0.23,0,0,1950,75,1128,3,1,0,0,1,0,0,0,1,0,0,1128,0
35,35,11,2021,112021,3.09,17,269000,259900,245000,2,1,1733,0.34,0,0,1948,77,1324,4,1,0,0,1,0,0,0,0,0,0,1324,0
4,4,10,2021,102021,3.14,12,215000,215000,223000,1,1,2057,0.06,1,507.96,2008,17,1690,3,2,0,0,2,0,0,0,1,0,0,1240,450
5,5,10,2021,102021,3.14,6,324900,325000,325000,3,1,3176,0.46,0,0,1971,54,1371,3,2,0,0,2,1,1,0,1,0,0,1371,0
5,5,10,2021,102021,3.14,6,249900,249900,265000,1,1,2138,0.04,1,960,2008,17,1870,4,3,1,0.5,3.5,1,0,0,1,0,0,1320,550
4,4,10,2021,102021,3.14,28,539000,539000,551000,3,1,5090,0.25,1,873.6,2013,12,4406,4,3,1,0.5,3.5,1,2,1,1,0,0,3236,1170
15,48,11,2021,112021,3.09,2,299900,299900,292500,2,1,4240,0.46,0,0,1956,69,2160,5,3,0,0,3,1,0,1,1,0,0,2160,0
6,6,9,2021,92021,2.86,30,139900,139900,139900,2,1,1736,0.07,1,240,1964,61,1080,3,1,0,0,1,0,0,0,1,0,0,1080,0
8,8,10,2021,102021,3.14,19,400000,400000,390000,2,1,2897,0.67,0,0,1962,63,1843,3,2,0,0,2,1,2,1,1,0,0,1843,0
3,3,10,2021,102021,3.14,18,219900,219900,220000,3,1,2898,0.06,1,516,1999,26,1780,4,3,1,0.5,3.5,1,0,0,1,0,0,1480,300
15,15,10,2021,102021,3.14,22,299900,299900,280000,4,1,2262,0.17,0,0,1990,35,1520,3,2,0,0,2,1,0,0,1,0,0,1120,400
48,48,12,2021,122021,3.11,3,299900,289900,275000,3,1,2965,0.19,0,0,1982,43,1950,4,2,1,0.5,2.5,1,0,0,1,0,0,1600,350
27,48,11,2021,112021,3.09,24,595000,595000,548000,3,1,7485,0.24,1,500,2016,9,4489,4,3,1,0.5,3.5,1,2,1,1,0,0,3304,1185
28,28,10,2021,102021,3.14,29,294900,294900,293500,2,1,2479,0.1,1,960,2007,18,1820,3,2,2,1,3,1,1,1,1,0,0,1320,500
8,8,10,2021,102021,3.14,18,199990,199990,225000,3,1,2226,0.21,0,0,1920,105,1368,2,1,1,0.5,1.5,0,1,0,1,0,0,1368,0
5,5,10,2021,102021,3.14,25,168000,168000,168000,2,1,1709,0.06,1,0,1998,27,1120,3,1,1,0.5,1.5,1,0,0,1,0,0,1120,0
13,13,10,2021,102021,3.14,18,349000,349000,353000,4,1,2694,0.06,1,960,2008,17,2514,4,3,1,0.5,3.5,1,2,0,1,0,0,2514,0
9,9,11,2021,112021,3.09,8,365000,365000,365000,3,1,2354,0.91,0,0,1959,66,1384,3,1,1,0.5,1.5,1,2,1,1,0,0,1384,0
9,9,11,2021,112021,3.09,18,320000,320000,320000,2,1,2529,0,0,0,2004,21,2210,3,2,1,0.5,2.5,1,3,0,1,0,0,2210,0
4,4,10,2021,102021,3.14,1,275000,290000,290000,3,1,2376,0.05,1,960,2008,17,1620,3,2,2,1,3,1,1,1,1,0,0,1320,300
5,5,9,2021,92021,2.86,17,165000,165000,168000,1,1,2103,0.14,0,0,1940,85,946,2,1,0,0,1,1,1,0,1,0,0,946,0
4,4,10,2021,102021,3.14,20,205000,205000,207500,4,1,2191.46,0.14,0,0,1953,72,864,3,1,0,0,1,0,2,0,1,0,0,864,0
0,0,10,2021,102021,3.14,15,249000,249000,260000,2,1,2494,0.06,1,1860,2003,22,2216,4,3,1,0.5,3.5,1,0,1,1,0,0,1776,440
3,3,9,2021,92021,2.86,30,292900,292900,310000,2,1,2444,0.08,1,960,2009,16,1860,4,3,1,0.5,3.5,1,2,0,1,0,0,1560,300
2,2,9,2021,92021,2.86,24,350000,350000,350000,2,1,3193.5,0.06,1,876,2014,11,1720,4,2,1,0.5,2.5,1,2,0,1,0,0,1720,0
7,7,9,2021,92021,2.86,27,359900,359900,366000,4,1,3345,0.47,0,0,1965,60,2660,5,2,0,0,2,1,1,1,1,0,0,1596,1064
16,16,10,2021,102021,3.14,7,218000,218000,225100,1,2,2766,0.25,0,0,1959,66,1744,4,3,0,0,3,1,0,0,1,0,0,1344,400
76,76,2,2022,22022,3.92,4,309000,309000,309000,4,1,2370,0,0,0,2004,21,3425,3,2,2,1,3,1,1,1,1,0,0,2074,1351
39,39,10,2021,102021,3.14,29,419900,399900,400000,1,1,5019,0.4,0,0,1990,35,3260,3,2,1,0.5,2.5,1,2,0,0,0,0,2160,1100
23,25,10,2021,102021,3.14,13,329990,329990,329990,3,1,432,0.04,1,876,2021,4,2288,4,3,1,0.5,3.5,0,0,0,1,0,1,2288,0
27,27,11,2021,112021,3.09,24,245000,239900,229500,2,1,1992,0.07,1,960,2006,19,1460,3,2,1,0.5,2.5,1,0,1,1,0,0,1160,300
38,38,10,2021,102021,3.14,29,449900,449900,478500,2,2,6544,0.19,1,720,2016,9,3304,4,3,1,0.5,3.5,1,2,1,1,0,0,3304,0
4,4,10,2021,102021,3.14,22,300000,300000,315000,4,1,3602,0.32,0,0,1984,41,1728,3,1,1,0.5,1.5,1,1,0,1,0,0,1728,0
22,22,10,2021,102021,3.14,29,320000,310000,300000,4,1,3841,0.38,0,0,1958,67,1746,3,2,0,0,2,1,0,1,1,0,0,1746,0
7,7,12,2021,122021,3.11,10,299900,299900,315000,4,1,2729,0.05,1,960,2016,9,1970,3,2,3,1.5,3.5,1,1,0,1,0,0,1520,450
40,40,11,2021,112021,3.09,29,274900,274900,275000,4,1,2654,0.24,0,0,1956,69,1978,4,1,1,0.5,1.5,0,0,0,1,0,0,1978,0
16,16,10,2021,102021,3.14,25,329900,329900,335000,2,1,2923,0.06,1,960,2006,19,2987,4,3,1,0.5,3.5,1,2,1,1,0,0,1922,1065
33,33,11,2021,112021,3.09,1,254900,244900,244900,2,1,2397,0.23,0,0,1987,38,1144,4,2,0,0,2,0,0,0,1,0,0,1144,0
7,7,9,2021,92021,2.86,24,165000,175000,175000,3,1,1752,0.12,0,0,1961,64,816,3,1,0,0,1,0,0,0,0,0,0,816,0
1,1,8,2021,82021,2.87,16,225000,225000,225000,4,1,2473,0.15,0,0,1952,73,1309,3,1,0,0,1,0,0,1,1,0,0,1309,0
10,10,10,2021,102021,3.14,12,409900,398900,398900,4,1,2552,0.79,0,0,1930,95,2501,4,1,2,1,2,1,2,1,1,0,0,2186,315
7,7,11,2021,112021,3.09,8,135000,135000,139000,3,1,1413,0.16,0,0,1941,84,840,3,2,0,0,2,0,0,0,1,0,0,840,0
38,38,11,2021,112021,3.09,19,240000,229000,230000,3,1,1901,0.07,1,960,2009,16,1475,3,2,1,0.5,2.5,1,0,0,1,0,0,1160,315
4,4,9,2021,92021,2.86,22,240000,240000,240000,2,1,2855,0.15,0,0,1959,66,1236,3,1,1,0.5,1.5,0,0,0,1,0,0,1236,0
7,7,10,2021,102021,3.14,25,510000,510000,510000,3,1,6492,0.19,1,500,2016,9,3793,4,3,1,0.5,3.5,1,2,1,1,0,0,2788,1005
27,27,11,2021,112021,3.09,15,325000,325000,332000,4,1,3095,0.17,0,0,1982,43,1772,3,2,1,0.5,2.5,1,0,0,1,0,0,1772,0
38,38,10,2021,102021,3.14,28,155000,155000,155000,2,1,1143,0.13,0,0,1950,75,702,2,1,0,0,1,0,0,0,1,0,0,702,0
7,7,11,2021,112021,3.09,29,150000,150000,137000,1,1,1566,0.14,0,0,1941,84,924,3,2,0,0,2,0,0,0,1,0,0,924,0
5,5,9,2021,92021,2.86,20,267000,267000,267000,3,1,2990,0.25,0,0,1961,64,1700,3,1,1,0.5,1.5,1,1,1,1,0,0,1300,400
9,9,9,2021,92021,2.86,24,275000,275000,275000,2,1,2511,0.05,1,960,2009,16,1936,3,2,1,0.5,2.5,1,1,0,1,0,0,1536,400
6,6,10,2021,102021,3.14,15,290000,290000,290000,4,1,2777,0.19,0,0,1983,42,1816,4,2,0,0,2,1,0,0,1,0,0,1816,0
11,11,9,2021,92021,2.86,23,180000,185000,185000,4,1,1746,0.12,0,0,1962,63,920,3,1,0,0,1,0,0,0,1,0,0,920,0
7,7,8,2021,82021,2.87,23,459990,443995,443995,5,1,0,0.19,1,720,2021,4,3133,4,2,1,0.5,2.5,1,2,0,1,0,1,2423,710
140,140,2,2022,22022,3.92,14,289900,254500,254900,3,1,2090,0.15,0,0,1929,96,1272,2,2,0,0,2,1,0,0,1,0,0,1272,0
28,28,11,2021,112021,3.09,10,305000,305000,311000,4,1,2606,0.04,0,0,2005,20,2232,3,2,0,0,2,1,2,0,1,0,0,2232,0
1,1,10,2021,102021,3.14,5,179900,179900,187000,5,1,2334,0.54,0,0,1966,59,1392,3,1,0,0,1,0,1,1,1,0,0,1392,0
5,5,9,2021,92021,2.86,17,495000,510000,510000,2,1,6663,0.28,1,500,2011,14,4156,4,2,2,1,3,1,2,0,1,0,0,2976,1180
37,37,10,2021,102021,3.14,21,259999,255000,255000,2,1,2054,0.04,1,960,2006,19,1780,3,3,0,0,3,1,0,1,1,0,0,1280,500
9,9,9,2021,92021,2.86,17,275000,275000,275000,2,1,2736,0.07,1,960,2009,16,1950,3,2,2,1,3,1,1,0,1,0,0,1550,400
9,9,9,2021,92021,2.86,29,285999,285999,279000,3,1,2546,0.05,1,960,2007,18,2136,3,2,2,1,3,1,1,1,1,0,0,1536,600
4,4,10,2021,102021,3.14,21,395999,395999,415000,3,1,3275,0.53,0,0,1966,59,2819,5,3,0,0,3,1,2,1,1,0,0,2819,0
9,9,10,2021,102021,3.14,25,335000,335000,335000,2,1,2835,0.05,1,876,2019,6,2012,3,2,2,1,3,1,1,0,1,0,0,1552,460
3,3,10,2021,102021,3.14,1,169900,169900,174000,4,1,1948,0.17,0,0,1950,75,962,3,1,0,0,1,0,0,0,1,0,0,962,0
10,10,10,2021,102021,3.14,28,290000,290000,285000,3,1,2428,0.04,1,996,2008,17,1892,3,2,1,0.5,2.5,0,2,1,1,0,0,1592,300
7,7,9,2021,92021,2.86,24,334900,334900,331450,4,1,2970,0.2,0,0,1957,68,1961,3,2,0,0,2,1,0,1,1,0,0,1361,600
10,10,9,2021,92021,2.86,10,184900,184900,190000,2,1,2386,0.17,0,0,1950,75,1129,2,1,1,0.5,1.5,0,0,0,1,0,0,1129,0
4,4,9,2021,92021,2.86,17,450000,450000,480000,2,1,5234,0.4,0,0,1966,59,3290,4,2,1,0.5,2.5,1,2,1,1,0,0,2690,600
14,14,9,2021,92021,2.86,17,280000,280000,280000,3,1,2394,0.04,1,1008,2009,16,1860,3,2,1,0.5,2.5,0,2,0,1,0,0,1560,300
3,3,9,2021,92021,2.86,2,499900,510000,510000,4,1,4723,0.07,1,870,2020,5,3096,5,3,1,0.5,3.5,1,2,1,1,0,0,3096,0
7,7,9,2021,92021,2.86,9,280000,280000,290000,1,1,2221,0.2,0,0,1965,60,1728,4,2,0,0,2,1,0,0,1,0,0,988,740
3,3,9,2021,92021,2.86,3,250000,250000,280100,2,1,3753,0.39,0,0,1950,75,1729,3,2,0,0,2,1,2,1,1,0,0,1729,0
26,26,9,2021,92021,2.86,22,500000,475000,485525,2,1,4309,0.13,1,1500,2019,6,2500,3,2,1,0.5,2.5,1,2,1,1,0,0,2500,0
2,2,8,2021,82021,2.87,17,399900,399900,385000,1,1,5234,0.57,0,0,1990,35,3461,5,3,1,0.5,3.5,1,2,0,1,0,0,3461,0
19,19,10,2021,102021,3.14,12,300000,285000,275000,3,1,2689,0.23,0,0,1905,120,2128,4,2,0,0,2,1,0,0,1,0,0,2128,0
25,25,8,2021,82021,2.87,30,25000,25000,20000,1,1,0,0,1,7080,1980,45,780,2,1,0,0,1,0,0,0,1,0,0,780,0
28,28,9,2021,92021,2.86,30,355000,355000,360000,5,1,3336,0.1,1,960,2013,12,2817,3,3,1,0.5,3.5,1,1,1,1,0,0,2192,625
66,66,11,2021,112021,3.09,16,534900,519900,500000,4,1,5917,0.55,1,352,2004,21,5190,4,3,1,0.5,3.5,1,2,0,1,0,0,3590,1600
4,4,9,2021,92021,2.86,29,299900,299900,310000,2,1,2859,0.06,1,960,2009,16,2522,3,2,1,0.5,2.5,1,2,1,1,0,0,1922,600
4,4,8,2021,82021,2.87,27,70000,70000,75000,1,1,592,0.08,0,0,1978,47,1396,3,1,1,0.5,1.5,0,0,0,1,0,0,1396,0
7,7,8,2021,82021,2.87,30,140000,140000,170500,1,1,2420,0.33,0,0,1954,71,962,3,1,0,0,1,1,0,1,1,0,0,962,0
2,2,8,2021,82021,2.87,31,270000,270000,260000,2,1,2413,0.04,1,960,2010,15,1860,3,3,1,0.5,3.5,1,2,0,1,0,0,1560,300
5,5,8,2021,82021,2.87,31,255000,255000,265000,1,1,2201,0.08,1,960,2008,17,1820,3,2,1,0.5,2.5,1,0,0,1,0,0,1320,500
0,0,5,2020,52020,3.28,29,287000,287000,287000,3,1,5000,0.05,0,0,2020,5,2020,3,2,2,1,3,1,1,0,1,0,0,1600,420
4,4,8,2021,82021,2.87,25,299900,310000,310000,2,1,3651,0.35,0,0,1978,47,1835,3,2,1,0.5,2.5,1,2,1,1,0,0,1263,572
2,25,8,2021,82021,2.87,27,319990,319990,319990,2,1,432,0.04,1,876,2021,4,2288,4,3,1,0.5,3.5,0,0,0,1,0,1,2288,0
15,15,8,2021,82021,2.87,30,234997,229997,230000,3,1,1974,0.04,1,960,2007,18,1600,3,2,1,0.5,2.5,1,0,0,1,0,0,1200,400
0,0,7,2021,72021,2.98,15,539970,539970,539970,4,1,4985,0.18,1,876,2019,6,3903,5,4,1,0.5,4.5,1,2,0,1,0,1,2873,1030
19,19,9,2021,92021,2.86,17,504900,475000,487000,3,1,4132,0.19,1,876,2020,5,3678,5,3,0,0,3,1,2,0,1,0,0,2678,1000
6,6,8,2021,82021,2.87,26,150000,150000,140000,2,1,1634,0.26,0,0,1966,59,1352,3,1,1,0.5,1.5,0,0,0,0,0,0,1352,0
6,6,8,2021,82021,2.87,16,245000,245000,260000,1,1,2084,0.04,1,620,2004,21,2184,4,3,1,0.5,3.5,1,0,0,1,0,0,1584,600
20,20,9,2021,92021,2.86,1,550000,550000,515000,2,1,4560,0.5,1,360,2000,25,2084,5,3,1,0.5,3.5,1,2,1,1,1,0,2084,0
5,5,8,2021,82021,2.87,12,439000,435000,474000,2,1,6270,0.54,0,0,1968,57,4402,5,4,0,0,4,1,2,1,1,0,0,4402,0
6,6,9,2021,92021,2.86,10,285000,285000,290000,1,1,3014,0.19,0,0,1960,65,1973,3,2,0,0,2,1,0,0,1,0,0,1612,361
10,10,9,2021,92021,2.86,7,325000,325000,335000,3,1,3449,0.6,0,0,1978,47,2188,3,2,1,0.5,2.5,1,2,0,0,0,0,1188,1000
16,16,10,2021,102021,3.14,6,325000,350000,360000,3,1,3114,0.1,1,960,2010,15,2786,3,2,1,0.5,2.5,1,2,1,1,0,0,2186,600
3,3,8,2021,82021,2.87,24,185000,185000,195000,2,1,2043,0.08,0,0,1979,46,1320,3,1,2,1,2,1,0,0,1,0,0,1320,0
4,4,8,2021,82021,2.87,26,309000,309000,314000,2,1,2604,0,0,0,2005,20,3720,3,2,1,0.5,2.5,1,2,1,1,0,0,2520,1200
9,9,10,2021,102021,3.14,15,189900,209900,192000,3,1,2328,0.08,0,0,1980,45,1650,3,1,1,0.5,1.5,1,0,1,1,0,0,1320,330
60,60,11,2021,112021,3.09,22,300000,289999,284250,3,1,3133,0.43,0,0,1900,125,2769,5,2,1,0.5,2.5,0,0,1,0,0,0,2769,0
6,6,9,2021,92021,2.86,10,345000,345000,355000,1,1,3056,0.06,1,320,2008,17,2522,5,3,1,0.5,3.5,1,2,1,1,0,0,1922,600
5,5,8,2021,82021,2.87,27,350000,350000,365000,1,1,3258,0.07,1,873.6,2015,10,2524,4,3,1,0.5,3.5,1,2,0,1,0,0,1924,600
9,9,11,2021,112021,3.09,30,536890,546890,541890,2,1,5691,0.18,1,840,2021,4,3900,5,4,1,0.5,4.5,1,2,0,1,0,1,2900,1000
5,5,8,2021,82021,2.87,13,299900,310000,305000,2,1,2633,0.05,1,960,2016,9,1970,3,2,2,1,3,1,1,0,1,0,0,1520,450
18,18,8,2021,82021,2.87,31,299000,299000,300000,4,1,2507,0.08,1,0,2010,15,1876,3,2,0,0,2,1,2,1,1,0,0,1576,300
9,9,8,2021,82021,2.87,31,270000,270000,272200,2,1,2423,0.04,1,996,2008,17,1830,3,2,1,0.5,2.5,1,2,0,1,0,0,1560,270
3,3,8,2021,82021,2.87,11,520000,520000,542000,4,1,4859,0.2,1,900,2020,5,3846,5,4,1,0.5,4.5,1,2,0,1,0,0,2896,950
3,3,8,2021,82021,2.87,13,249900,249900,255000,2,1,1954,0.04,1,960,2006,19,1460,3,2,2,1,3,1,0,1,1,0,0,1160,300
10,10,9,2021,92021,2.86,21,300000,300000,315000,2,1,2873,0.05,1,870,2019,6,2020,3,2,2,1,3,0,1,0,1,0,0,2020,0
11,11,8,2021,82021,2.87,30,309900,309900,309900,4,1,2879,0.46,0,0,1962,63,1980,4,3,0,0,3,1,3,0,1,0,0,1510,470
8,8,9,2021,92021,2.86,28,245000,245000,253000,3,1,2035,0.04,1,440,2003,22,1815,3,2,1,0.5,2.5,1,0,0,1,0,0,1320,495
19,19,9,2021,92021,2.86,21,475000,475000,475000,3,1,5610,0.36,1,150,1996,29,3206,6,3,1,0.5,3.5,1,2,0,1,0,0,3206,0
8,8,10,2021,102021,3.14,1,210000,215000,216000,4,1,2840,0.07,1,540,1997,28,1697,3,2,1,0.5,2.5,1,0,0,1,0,0,1397,300
0,0,6,2021,62021,2.99,24,185000,185000,185000,2,1,2355,0.21,0,0,1955,70,1114,3,1,0,0,1,1,0,0,1,0,0,1114,0
2,2,11,2021,112021,3.09,23,503140,503140,503140,4,1,5333,0.05,1,840,2021,4,3227,4,4,1,0.5,4.5,1,2,0,1,0,1,2318,909
7,7,8,2021,82021,2.87,23,289900,289900,310000,2,1,2620,0,0,0,2005,20,2288,3,2,1,0.5,2.5,0,2,1,1,0,0,2288,0
3,3,8,2021,82021,2.87,6,480000,480000,469000,2,1,4175,0.15,1,1500,2018,7,2449,3,2,2,1,3,1,2,1,1,0,0,2449,0
9,9,8,2021,82021,2.87,12,290000,320000,320000,4,1,2606,0.04,1,960,2013,12,1970,3,2,1,0.5,2.5,1,1,1,1,0,0,1520,450
5,5,8,2021,82021,2.87,4,159900,159900,170777,2,1,2080,0.06,0,0,1974,51,1820,3,1,1,0.5,1.5,1,0,0,1,0,0,1320,500
27,27,10,2021,102021,3.14,15,290000,290000,290000,4,2,3176,0.11,1,960,2009,16,3074,4,3,1,0.5,3.5,1,2,0,1,0,0,2174,900
5,5,8,2021,82021,2.87,25,174900,174900,180000,2,1,2078,0.11,0,0,1950,75,884,2,1,0,0,1,1,0,0,1,0,0,884,0
6,6,7,2021,72021,2.98,28,279900,285000,285000,2,1,2549,0,0,0,2005,20,3620,4,3,1,0.5,3.5,1,2,0,1,0,0,2520,1100
6,6,8,2021,82021,2.87,9,250000,250000,265000,3,1,2064,0.04,1,960,2007,18,1720,3,2,1,0.5,2.5,1,0,0,1,0,0,1320,400
6,6,7,2021,72021,2.98,30,449000,449000,450000,3,1,4451,0.29,1,600,2004,21,3024,4,3,1,0.5,3.5,1,2,0,1,0,0,2124,900
9,9,7,2021,72021,2.98,30,139900,139900,131000,1,1,2373,0.16,0,0,1952,73,1155,3,1,0,0,1,1,0,0,1,0,0,1155,0
9,9,8,2021,82021,2.87,4,299900,299900,290000,3,1,3424,0.37,0,0,1978,47,1661,3,2,1,0.5,2.5,1,1,1,1,0,0,1115,546
0,0,8,2021,82021,2.87,2,259000,259000,250000,3,1,3125,0.13,0,0,1987,38,1890,4,2,0,0,2,0,0,0,1,0,0,1080,810
10,10,8,2021,82021,2.87,12,510000,520000,520000,3,1,1112,0.24,1,720,2020,5,4134,6,3,1,0.5,3.5,1,2,0,1,0,0,3064,1070
260,260,4,2022,42022,5.1,5,114500,109500,85000,1,1,1803,0.69,0,0,1954,71,1014,2,1,0,0,1,0,0,0,1,0,0,1014,0
15,15,8,2021,82021,2.87,12,260000,260000,259000,3,1,3297,0.24,0,0,1950,75,1240,3,2,0,0,2,0,0,0,1,0,0,1240,0
3,3,7,2021,72021,2.98,23,480000,480000,500000,2,1,6278,0.27,1,500,2016,9,3723,4,2,1,0.5,2.5,1,2,1,1,0,0,2748,975
17,17,8,2021,82021,2.87,30,499000,499000,550000,2,1,5130,2.53,0,0,1994,31,3298,4,3,1,0.5,3.5,1,1,0,1,0,0,3298,0
24,24,8,2021,82021,2.87,18,360000,349900,353000,3,1,3316,0.1,1,876,2012,13,2524,3,3,1,0.5,3.5,1,2,1,1,0,0,1924,600
4,4,7,2021,72021,2.98,27,337500,337500,337500,4,1,2836,0.06,1,960,2008,17,2522,3,3,1,0.5,3.5,1,2,1,1,0,0,1922,600
7,7,8,2021,82021,2.87,5,365000,365000,373000,4,1,4637,0.5,0,0,1954,71,2385,4,2,1,0.5,2.5,1,1,1,1,0,0,2385,0
14,14,7,2021,72021,2.98,30,199900,199900,215000,3,1,1953,0.18,0,0,1917,108,1168,3,2,0,0,2,1,0,0,1,0,0,1168,0
11,70,8,2021,82021,2.87,6,269800,275000,275000,2,1,2901,0.17,0,0,1983,42,1600,4,1,1,0.5,1.5,1,0,1,1,0,0,1600,0
6,6,7,2021,72021,2.98,26,180000,180000,195000,2,1,1949,0.03,1,620,2000,25,1400,3,2,1,0.5,2.5,1,0,0,1,0,0,1400,0
110,110,12,2021,122021,3.11,9,230000,249995,250000,5,1,2610,0.13,0,0,1985,40,1304,3,1,1,0.5,1.5,0,0,0,1,0,0,1304,0
12,12,7,2021,72021,2.98,22,187500,190000,200000,2,1,1918,0.11,0,0,1962,63,956,3,1,0,0,1,0,0,0,1,0,0,956,0
8,8,7,2021,72021,2.98,16,360000,360000,380000,3,1,3457,0.09,1,864,2014,11,2653,4,3,1,0.5,3.5,1,1,0,1,0,0,1858,795
9,9,8,2021,82021,2.87,3,159900,159900,150000,2,1,2211,0.08,0,0,1983,42,1120,3,1,0,0,1,1,0,0,1,0,0,1120,0
11,11,7,2021,72021,2.98,23,275000,249900,260000,2,1,1839,0.75,0,0,1945,80,1092,2,1,0,0,1,0,2,0,1,0,0,1092,0
5,5,7,2021,72021,2.98,23,375000,349900,350000,2,1,4663,0.6,0,0,1994,31,2312,3,2,2,1,3,1,2,0,0,0,0,1712,600
57,57,8,2021,82021,2.87,20,106000,106000,80000,1,1,1206,0.13,0,0,1941,84,672,2,1,0,0,1,0,0,0,0,0,0,672,0
14,14,9,2021,92021,2.86,10,189000,169000,130000,2,1,1920,0.34,0,0,1930,95,756,2,1,0,0,1,0,0,0,1,0,0,756,0
6,6,6,2021,62021,2.99,23,149900,149900,151000,1,1,2244,0.73,0,0,1960,65,1652,4,2,0,0,2,1,0,0,0,0,0,1652,0
5,5,7,2021,72021,2.98,14,240000,240000,250000,2,1,1945,0.04,1,620,2002,23,1400,3,2,1,0.5,2.5,1,0,0,1,0,0,1400,0
3,3,7,2021,72021,2.98,27,289000,289000,283615,3,1,2906,0.37,0,0,1958,67,1539,3,1,1,0.5,1.5,1,2,0,1,0,0,1139,400
3,3,7,2021,72021,2.98,15,234900,234900,235000,3,1,2679,0.2,0,0,2005,20,1248,3,2,0,0,2,0,0,0,1,0,0,1248,0
3,3,7,2021,72021,2.98,30,204900,216000,216000,3,1,1861,0.16,0,0,1952,73,875,2,1,0,0,1,0,0,0,1,0,0,875,0
11,16,8,2021,82021,2.87,20,314900,314900,325000,1,1,2424,0.08,1,80,2008,17,1860,3,2,1,0.5,2.5,1,2,0,1,0,0,1560,300
25,25,8,2021,82021,2.87,13,350000,350000,350000,3,1,2520,0.76,0,0,1960,65,1844,3,2,0,0,2,1,1,1,1,0,0,1376,468
2,2,7,2021,72021,2.98,9,199000,199000,210000,3,1,2147,0.37,0,0,1950,75,1220,3,1,0,0,1,0,0,0,1,0,0,1220,0
22,23,10,2021,102021,3.14,4,275000,280000,280000,2,1,2384,0.04,1,996,2010,15,1820,3,2,2,1,3,1,2,0,1,0,0,1520,300
5,5,7,2021,72021,2.98,15,174999,174999,225000,3,1,2473,0.36,0,0,1955,70,1378,3,1,0,0,1,1,1,1,1,0,0,1378,0
13,13,7,2021,72021,2.98,28,550000,550000,541000,4,1,4703,0.17,1,1500,2009,16,3144,4,3,1,0.5,3.5,1,2,1,1,0,0,3144,0
3,3,6,2021,62021,2.99,29,210000,210000,217500,2,1,2042,0.06,1,504,2007,18,1590,3,2,0,0,2,0,0,0,1,0,0,1240,350
3,3,7,2021,72021,2.98,12,379900,379900,395000,1,1,3475,0.49,0,0,1963,62,2740,4,3,1,0.5,3.5,1,2,1,1,0,0,2055,685
5,5,7,2021,72021,2.98,13,249999,249999,265000,3,1,2196,0.08,1,960,2007,18,1734,3,2,2,1,3,1,0,1,1,0,0,1334,400
4,4,7,2021,72021,2.98,16,235900,235900,226000,3,1,2503,0.09,0,0,2008,17,2156,4,3,1,0.5,3.5,1,0,1,1,0,0,1606,550
4,4,8,2021,82021,2.87,9,439900,439900,475000,2,1,2789,1.74,0,0,1930,95,2328,5,2,1,0.5,2.5,1,2,0,1,0,0,2328,0
